"10-digit session UID","Session ID","Session start","Session end","Session duration (minutes)","Charging duration (minutes)","Session idle (minutes)","Estimated Completion Time","kWh delivered","MAX kW","AVG kW","SoC Start","SoC End","User","Vehicle","EVSEID (PFID)","FSE ID","XB Address","Serial #","EVSE type","External Name","Station Name","Site","Site Location","Auth Source","Auth Details","Cost to site","Cost to driver","Fleet","Vehicle barcode"
483575953,"0066030316_2026-02-10 00:57:06.681958_EDGE","2026-02-09 16:57:04.773 -0800","2026-02-10 07:41:37.839 -0800",884.55,397.38,487.17,"2026-02-10 02:57:04.773 -0800",15.733,6.268,1.114,,,,,"0066-03-03-16","FSE596422E","0013A20041A79E99","SBE02031970019","Webasto DX",,"11","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","Kiosk","kiosk_claim",6.922,6.922,false,""
483575601,"0066040224_2026-02-10 00:53:58.813875_EDGE","2026-02-09 16:53:55.908 -0800","2026-02-10 09:36:03.660 -0800",1002.13,762.5,239.63,"2026-02-10 00:53:55.908 -0800",32.04,6.124,2.015,,,,,"0066-04-02-24","FSE742967E","0013A20041B90B3E","SWH01162000309","Webasto DX",,"AD-2 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",13.777,13.777,false,""
483575145,"0066250407_2026-02-10 00:50:01.286624_EDGE","2026-02-09 16:49:58.980 -0800","2026-02-10 06:27:19.847 -0800",817.35,459.93,357.42,"2026-02-10 00:49:58.980 -0800",25.238,7.282,1.865,,,,,"0066-25-04-07","FSE596415E","0013A2004196C661","SBE02501870460","AeroVironment",,"SMG-17 Fleet Only","SM Garage","912 W Foster Rd, Santa Maria, CA 93455","Kiosk","kiosk_claim",0,0,false,""
483574865,"0066080405_2026-02-10 00:47:41.456417_EDGE","2026-02-09 16:47:38.614 -0800","2026-02-11 08:03:26.627 -0800",2355.8,529.27,1826.53,"2026-02-10 00:47:38.614 -0800",32.255,6.721,0.862,,,254013,47824,"0066-08-04-05","FSE811680E","0013A20041ED37C0","SWH01352100080","Webasto DX",,"C1","SB APCD","260 N. San Antonio Rd, Santa Barbara, CA 93110","App",,16.45,16.45,false,""
483574251,"0066050204_2026-02-10 00:42:30.029816_EDGE","2026-02-09 16:42:27.442 -0800","2026-02-10 08:15:36.763 -0800",933.15,765.13,168.02,"2026-02-10 00:42:27.442 -0800",31.212,6.133,2.107,,,,,"0066-05-02-04","FSE688945E","0013A20041B91789","SWH01162000299","Webasto DX",,"CR-4 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",12.797,12.797,false,""
483573585,"0066050219_2026-02-10 00:36:37.417062_EDGE","2026-02-09 16:36:35.015 -0800","2026-02-10 07:08:43.335 -0800",872.13,505.62,366.52,"2026-02-10 00:36:35.015 -0800",7.191,1.63,0.519,,,,,"0066-05-02-19","FSE688948E","0013A20041B90B9A","SWH01162000389","Webasto DX",,"CR-19 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",2.948,2.948,false,""
483573067,"0066270215_2026-02-10 00:32:07.171395_EDGE","2026-02-09 16:32:05.019 -0800","2026-02-10 09:15:15.354 -0800",1003.17,573.93,429.23,"2026-02-10 00:32:05.019 -0800",31.091,6.282,1.953,,,,,"0066-27-02-15",,"0013A20041EF0EDF","SWH01312100152","Webasto DX",,"HS-13 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",14.924,14.924,false,""
483571484,"0066270213_2026-02-10 00:17:06.036960_EDGE","2026-02-09 16:17:03.769 -0800","2026-02-10 11:43:15.908 -0800",1166.2,459.12,707.08,"2026-02-10 00:17:03.769 -0800",19.579,6.293,1.057,,,,,"0066-27-02-13",,"0013A20041F00DBB","SWH01492100009","Webasto DX",,"HS-11 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",9.398,9.398,false,""
483571438,"0066270213_2026-02-10 00:16:34.734676_EDGE","2026-02-09 16:16:32.241 -0800","2026-02-09 16:16:48.240 -0800",0.27,0.18,0.08,"2026-02-10 00:16:32.241 -0800",0.005,0,0,,,,,"0066-27-02-13",,"0013A20041F00DBB","SWH01492100009","Webasto DX",,"HS-11 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Default",,0,0,false,""
483571274,"0066030218_2026-02-10 00:14:57.876208_EDGE","2026-02-09 16:14:55.780 -0800","2026-02-10 09:26:12.997 -0800",1031.28,555.6,475.68,"2026-02-10 02:14:55.780 -0800",10.944,6.322,0.667,,,,,"0066-03-02-18","FSE596414E","0013A20041A7B48A","SWH01462100329","Webasto DX",,"LD-4 Fleet Only","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","Kiosk","kiosk_claim",4.815,4.815,false,""
483570200,"0066040205_2026-02-10 00:03:30.242500_EDGE","2026-02-09 16:03:27.703 -0800","2026-02-10 09:03:51.044 -0800",1020.38,60.55,959.83,"2026-02-10 00:03:27.703 -0800",5.535,6.114,0.34,,,,,"0066-04-02-05","FSE742983E","0013A20041B90252","SWH01172000095","Webasto DX",,"AD-3 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",2.38,2.38,false,""
483570174,"0066040205_2026-02-10 00:03:14.169756_EDGE","2026-02-09 16:03:11.876 -0800","2026-02-09 16:03:23.722 -0800",0.2,0,0.2,"2026-02-10 00:03:11.876 -0800",0,0,0,,,,,"0066-04-02-05","FSE742983E","0013A20041B90252","SWH01172000095","Webasto DX",,"AD-3 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
483569990,"0066270212_2026-02-10 00:01:26.838783_EDGE","2026-02-09 16:01:24.968 -0800","2026-02-10 13:56:46.837 -0800",1315.37,578.6,736.77,"2026-02-10 00:01:24.968 -0800",32.855,6.461,1.57,,,,,"0066-27-02-12",,"0013A20041F009EB","SWH01492100016","Webasto DX",,"HS-10 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",15.77,15.77,false,""
483569018,"0066270214_2026-02-09 23:50:29.916819_EDGE","2026-02-09 15:50:27.493 -0800","2026-02-10 08:27:47.388 -0800",997.33,611.63,385.7,"2026-02-09 23:50:27.493 -0800",33.089,6.378,2.091,,,,,"0066-27-02-14",,"0013A20041F00184","SWH01312100232","Webasto DX",,"HS-12 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",15.883,15.883,false,""
483568845,"0066050216_2026-02-09 23:48:17.457615_EDGE","2026-02-09 15:48:14.605 -0800","2026-02-10 11:55:02.241 -0800",1206.8,584.63,622.17,"2026-02-09 23:48:14.605 -0800",11.944,6.092,0.621,,,,,"0066-05-02-16","FSE689149E","0013A20041B91D0E","SWH01162000303","Webasto DX",,"CR-16 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",4.897,4.897,false,""
483568555,"0066050210_2026-02-09 23:44:57.803422_EDGE","2026-02-09 15:44:55.507 -0800","2026-02-10 12:13:15.481 -0800",1228.33,595.8,632.53,"2026-02-09 23:44:55.507 -0800",12.974,6.28,0.662,,,,,"0066-05-02-10","FSE688962E","0013A20041B917E8","SWH01162000390","Webasto DX",,"CR-10 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",5.32,5.32,false,""
483568447,"0066040201_2026-02-09 23:43:43.536596_EDGE","2026-02-09 15:43:40.872 -0800","2026-02-10 07:08:29.681 -0800",924.82,659.38,265.43,"2026-02-09 23:43:40.872 -0800",19.199,6.284,1.306,,,,,"0066-04-02-01","FSE742971E","0013A20041B8BE74","SWH01162000006","Webasto DX",,"AD-6 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",8.256,8.256,false,""
483568026,"0066060301_2026-02-09 23:38:36.236203_EDGE","2026-02-09 15:38:33.900 -0800","2026-02-12 09:22:12.148 -0800",3943.63,0,3943.63,"2026-02-09 23:38:33.900 -0800",0.001,0,0,,,,,"0066-06-03-01","FSE811735E","0013A200419B5ACF","SBE02031970317","Webasto DX",,"SS-1 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
483567076,"0066230302_2026-02-09 23:25:39.632019_EDGE","2026-02-09 15:25:37.641 -0800","2026-02-09 17:00:12.678 -0800",94.58,94.52,0.07,"2026-02-09 23:25:37.641 -0800",9.006,6.099,5.973,,,,,"0066-23-03-02","FSE1701348E","0013A200420EEEE5","SWH01482100239","Webasto DX",,"DA-2 Fleet Only","SB District Attorney","1112 Santa Barbara St, Santa Barbara, CA 93101","Default",,4.323,0,false,""
483567019,"0066050218_2026-02-09 23:24:55.225918_EDGE","2026-02-09 15:24:53.253 -0800","2026-02-10 11:11:23.484 -0800",1186.5,584.5,602,"2026-02-09 23:24:53.253 -0800",31.667,6.106,1.677,,,,,"0066-05-02-18","FSE688958E","0013A20041BED22A","SWH01162000383","Webasto DX",,"CR-18 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",12.983,12.983,false,""
483566261,"0066040226_2026-02-09 23:12:36.334432_EDGE","2026-02-09 15:12:34.477 -0800","2026-02-09 17:05:25.158 -0800",112.85,112.45,0.4,"2026-02-09 23:12:34.477 -0800",4.305,3.409,2.39,,,144101,36248,"0066-04-02-26","FSE1529510E","0013A20041D88DF5","SWH01022100427","Webasto DX",,"26","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,1.851,1.85,false,""
483566065,"0066270222_2026-02-09 23:09:15.213976_EDGE","2026-02-09 15:09:13.093 -0800","2026-02-10 10:52:02.212 -0800",1182.82,64.82,1118,"2026-02-09 23:09:13.093 -0800",2.147,6.28,0.112,,,,,"0066-27-02-22",,"0013A20041ED3B00","SWH01502100247","Webasto DX",,"HS-20 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",1.03,1.03,false,""
483565945,"0066060203_2026-02-09 23:07:14.792014_EDGE","2026-02-09 15:07:12.274 -0800","2026-02-10 10:11:51.507 -0800",1144.65,0,1144.65,"2026-02-09 23:07:12.274 -0800",0,0,0,,,,,"0066-06-02-03","FSE596151E","0013A200419B5804","SBE02031970142","Webasto DX",,"SS-3 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
483565649,"0066050213_2026-02-09 23:01:46.165235_EDGE","2026-02-09 15:01:43.436 -0800","2026-02-18 07:12:45.196 -0800",12491.03,711.93,11779.1,"2026-02-09 23:01:43.436 -0800",13.601,6.188,0.069,,,,,"0066-05-02-13","FSE688947E","0013A20041B8BED1","SWH01162000031","Webasto DX",,"CR-13 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",5.576,5.577,false,""
483565447,"0066040223_2026-02-09 22:57:44.177078_EDGE","2026-02-09 14:57:41.048 -0800","2026-02-10 08:02:08.349 -0800",1024.45,353.37,671.08,"2026-02-09 22:57:41.048 -0800",10.224,3.264,0.742,,,,,"0066-04-02-23","FSE742982E","0013A20041BECEBC","SWH01162000348","Webasto DX",,"AD-17 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",4.396,4.396,false,""
483565113,"0066150202_2026-02-09 22:51:00.532552_EDGE","2026-02-09 14:51:00.531 -0800","2026-02-09 19:31:10.918 -0800",280.13,54.83,225.3,"2026-02-09 22:51:00.531 -0800",2.753,3.758,0.616,,,27228,48663,"0066-15-02-02",,"0013A20041E48939","SWH01352100251","Webasto DX",,"DX-002","SB BeWell","345 Camino del Remedio, Santa Barbara, CA 93110","App",,1.129,1.129,false,""
483564387,"0066050221_2026-02-09 22:34:11.325939_EDGE","2026-02-09 14:34:09.329 -0800","2026-02-10 06:49:24.772 -0800",975.25,323.68,651.57,"2026-02-09 22:34:09.329 -0800",7.692,6.141,0.496,,,,,"0066-05-02-21","FSE689150E","0013A20041B92FE0","SWH01162000370","Webasto DX",,"CR-21 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",3.154,3.154,false,""
483564142,"0066270211_2026-02-09 22:28:03.604838_EDGE","2026-02-09 14:28:01.331 -0800","2026-02-10 14:15:50.343 -0800",1427.82,414.38,1013.43,"2026-02-09 22:28:01.331 -0800",17.232,6.383,0.764,,,,,"0066-27-02-11",,"0013A200420F124D","SWH01312100107","Webasto DX",,"HS-9 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",8.271,8.271,false,""
483563937,"0066050214_2026-02-09 22:22:50.644159_EDGE","2026-02-09 14:22:47.898 -0800","2026-02-10 06:17:33.896 -0800",954.77,290.32,664.45,"2026-02-09 22:22:47.898 -0800",4.763,6.132,0.316,,,,,"0066-05-02-14","FSE689146E","0013A20041B9177A","SWH01162000051","Webasto DX",,"CR-14 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",1.953,1.953,false,""
483563897,"0066050214_2026-02-09 22:21:59.243728_EDGE","2026-02-09 14:21:56.684 -0800","2026-02-09 14:22:43.962 -0800",0.78,0,0.78,"2026-02-09 22:21:56.684 -0800",0,0,0,,,,,"0066-05-02-14","FSE689146E","0013A20041B9177A","SWH01162000051","Webasto DX",,"CR-14 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Default",,0,0,false,""
483563825,"0066040212_2026-02-09 22:20:03.509721_EDGE","2026-02-09 14:20:01.021 -0800","2026-02-24 13:16:57.166 -0800",21536.93,191.85,21345.08,"2026-02-09 22:20:01.021 -0800",9.513,6.021,0.028,,,,,"0066-04-02-12","FSE742986E","0013A20041B90BF6","SWH01162000380","Webasto DX",,"AD-22 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",4.091,4.091,false,""
483563724,"0066040206_2026-02-09 22:16:45.748619_EDGE","2026-02-09 14:16:43.097 -0800","2026-02-20 10:15:34.905 -0800",15598.87,598.23,15000.63,"2026-02-09 22:16:43.097 -0800",8.172,6.074,0.033,,,,,"0066-04-02-06","FSE742983E","0013A20041B9026B","SWH01162000381","Webasto DX",,"AD-18 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",3.514,3.513,false,""
483562582,"0066040227_2026-02-09 21:38:46.919014_EDGE","2026-02-09 13:38:48.190 -0800","2026-02-09 22:00:57.259 -0800",502.15,502.08,0.07,"2026-02-09 21:38:48.190 -0800",24.03,6.557,3.011,,,336122,47808,"0066-04-02-27","FSE1529511E","0013A20041D88E23","SWH01022100417","Webasto DX",,"27","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,10.333,10.333,false,""
483562518,"0066040218_2026-02-09 21:35:59.784151_EDGE","2026-02-09 13:35:57.620 -0800","2026-02-09 17:04:34.305 -0800",208.62,0,208.62,"2026-02-09 21:35:57.620 -0800",0.001,0,0,,,,,"0066-04-02-18","FSE742984E","0013A20041B91CD5","SWH01162000060","Webasto DX",,"AD-19 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0.001,0,false,""
483562322,"0066110201_2026-02-09 21:27:36.562606_EDGE","2026-02-09 13:27:40.363 -0800","2026-02-09 16:32:18.582 -0800",184.5,184.43,0.07,"2026-02-09 21:27:40.363 -0800",16.082,6.366,5.451,,,335771,46206,"0066-11-02-01","FSE811684E","0013A20041E48862","SWH01352100218","Webasto DX",,"DX-003","SM Betteravia","2115 Centerpointe Pkwy, Santa Maria, CA 93455","App",,7.719,7.72,false,""
483562250,"0066050202_2026-02-09 21:24:37.471832_EDGE","2026-02-09 13:24:35.148 -0800","2026-02-09 14:43:00.702 -0800",78.43,77.88,0.55,"2026-02-09 21:24:35.148 -0800",7.354,6.144,5.909,,,,,"0066-05-02-02","FSE689151E","0013A20041F0349F","SWH01162000308","Webasto DX",,"CR-2 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",3.015,3.015,false,""
483562083,"0066130202_2026-02-09 21:18:28.741438_EDGE","2026-02-09 13:18:32.723 -0800","2026-02-09 16:30:52.081 -0800",192.25,192.18,0.07,"2026-02-09 21:18:32.723 -0800",19.045,7.075,6.231,,,117185,46513,"0066-13-02-02","FSE811689E","0013A20041E8DFB6","SWH01352100246","Webasto DX",,"02","SM PW 620 Foster","620 W. Foster Rd, Santa Maria, CA 93455","App",,10.665,10.665,false,""
483561875,"0066030308_2026-02-09 21:08:04.414092_EDGE","2026-02-09 13:08:01.856 -0800","2026-02-09 16:02:17.384 -0800",174.27,174.18,0.08,"2026-02-09 23:08:01.856 -0800",15.816,5.816,5.688,,,83346,40812,"0066-03-03-08","FSE596420E","0013A200419B586B","SBE02511870666","Webasto DX",,"22","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,6.959,6.959,false,""
483560610,"0066250405_2026-02-09 19:49:01.600639_EDGE","2026-02-09 11:48:59.133 -0800","2026-02-10 06:54:37.127 -0800",1145.63,310.92,834.72,"2026-02-09 19:48:59.133 -0800",7.607,7.076,0.402,,,,,"0066-25-04-05","FSE688943E","0013A2004196C6A5","SOS01461700001","AeroVironment",,"SMG-16 Fleet Only","SM Garage","912 W Foster Rd, Santa Maria, CA 93455","Kiosk","kiosk_claim",0,0,false,""
483560419,"0066060210_2026-02-09 19:32:06.294464_EDGE","2026-02-09 11:32:03.857 -0800","2026-02-10 12:01:31.381 -0800",1469.47,226.33,1243.13,"2026-02-09 19:32:03.857 -0800",10.865,3.324,0.465,,,,,"0066-06-02-10","FSE596153E","0013A20041B8BD99","SWH01142000054","Webasto DX",,"SS-10 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Kiosk","kiosk_claim",4.454,4.454,false,""
483560289,"0066060203_2026-02-09 19:20:26.010931_EDGE","2026-02-09 11:20:23.942 -0800","2026-02-09 12:33:50.019 -0800",73.43,73.1,0.33,"2026-02-09 19:20:23.942 -0800",4.659,6.045,3.985,,,,,"0066-06-02-03","FSE596151E","0013A200419B5804","SBE02031970142","Webasto DX",,"SS-3 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Kiosk","kiosk_claim",1.91,1.91,false,""
483559799,"0066270205_2026-02-09 18:43:24.406593_EDGE","2026-02-09 10:43:23.396 -0800","2026-02-18 07:34:13.594 -0800",12770.83,23.18,12747.65,"2026-02-09 18:43:23.396 -0800",0.127,0.874,0.001,,,,,"0066-27-02-05",,"0013A20041EEF517","SWH01312100078","Webasto DX",,"HS-3 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",0.061,0.061,false,""
483559781,"0066060202_2026-02-09 18:42:12.845065_EDGE","2026-02-09 10:42:10.597 -0800","2026-02-09 11:09:22.195 -0800",27.2,26.78,0.42,"2026-02-09 18:42:10.597 -0800",2.55,6.217,5.814,,,,,"0066-06-02-02","FSE596152E","0013A200419B5A9D","SBE02031970322","Webasto DX",,"SS-2 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Kiosk","kiosk_claim",1.045,1.045,false,""
483559651,"0066250406_2026-02-09 18:31:39.536617_EDGE","2026-02-09 10:31:37.528 -0800","2026-02-23 07:32:07.932 -0800",19980.5,561.87,19418.63,"2026-02-09 18:31:37.528 -0800",1.209,0.331,0.004,,,,,"0066-25-04-06","FSE688942E","0013A2004196C67A","SOS01431700161","AeroVironment",,"SMG-15 Fleet Only","SM Garage","912 W Foster Rd, Santa Maria, CA 93455","Kiosk","kiosk_claim",0,0,false,""
483559596,"0066250404_2026-02-09 18:28:02.490958_EDGE","2026-02-09 10:28:00.566 -0800","2026-02-12 14:04:56.682 -0800",4536.93,0,4536.93,"2026-02-09 18:28:00.566 -0800",0,0,0,,,,,"0066-25-04-04","FSE688944E","0013A2004196C66E","SOS01461700005","AeroVironment",,"SMG-14 Fleet Only","SM Garage","912 W Foster Rd, Santa Maria, CA 93455","Kiosk","kiosk_claim",0,0,false,""
483559446,"0066060207_2026-02-09 18:17:52.758817_EDGE","2026-02-09 10:17:50.613 -0800","2026-02-09 13:16:49.976 -0800",178.98,177.53,1.45,"2026-02-09 18:17:50.613 -0800",16.971,6.242,5.96,,,,,"0066-06-02-07","FSE596157E","0013A20041B90271","SWH01162000307","Webasto DX",,"SS-7 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Kiosk","kiosk_claim",6.958,6.958,false,""
483558896,"0066040213_2026-02-09 17:43:46.125275_EDGE","2026-02-09 09:43:44.190 -0800","2026-02-09 17:16:25.677 -0800",452.68,184.3,268.38,"2026-02-09 17:43:44.190 -0800",14.154,5.999,1.965,,,242183,47502,"0066-04-02-13","FSE742987E","0013A20041B91079","SWH01162000372","Webasto DX",,"AD-21 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,6.086,6.086,false,""
483558813,"0066050204_2026-02-09 17:39:02.523981_EDGE","2026-02-09 09:38:59.768 -0800","2026-02-09 10:42:14.992 -0800",63.25,4.98,58.27,"2026-02-09 17:38:59.768 -0800",0.364,5.109,0.39,,,,,"0066-05-02-04","FSE688945E","0013A20041B91789","SWH01162000299","Webasto DX",,"CR-4 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",0.149,0.149,false,""
483558737,"0066160210_2026-02-09 17:33:20.698032_EDGE","2026-02-09 09:33:18.366 -0800","2026-02-09 13:03:13.892 -0800",209.93,209.58,0.35,"2026-02-09 17:33:18.366 -0800",13.931,4.239,4.16,,,43502,39836,"0066-16-02-10",,"0013A200420EE7FD","SWH01502100241","Webasto DX",,"9","SB South County Jail","4434 Calle Real, Santa Barbara, CA 93110","App",,5.433,5.43,false,""
483558722,"0066160210_2026-02-09 17:32:20.986534_EDGE","2026-02-09 09:32:19.242 -0800","2026-02-09 09:32:27.132 -0800",0.13,0,0.13,"2026-02-09 17:32:19.242 -0800",0,0,0,,,,,"0066-16-02-10",,"0013A200420EE7FD","SWH01502100241","Webasto DX",,"9","SB South County Jail","4434 Calle Real, Santa Barbara, CA 93110","Default",,0,0,false,""
483558572,"0066160207_2026-02-09 17:24:11.363252_EDGE","2026-02-09 09:24:11.362 -0800","2026-02-09 13:11:48.362 -0800",227.53,227.45,0.08,"2026-02-09 17:24:11.362 -0800",21.713,6.284,6.021,,,88211,46206,"0066-16-02-07",,"0013A200420EFA94","SWH01502100194","Webasto DX",,"6","SB South County Jail","4434 Calle Real, Santa Barbara, CA 93110","App",,8.468,8.468,false,""
483558580,"0066160206_2026-02-09 17:23:43.625514_EDGE","2026-02-09 09:23:40.819 -0800","2026-02-09 09:23:52.647 -0800",0.2,0,0.2,"2026-02-09 17:23:40.819 -0800",0,0,0,,,,,"0066-16-02-06",,"0013A200420EFCE1","SWH01502100203","Webasto DX",,"5","SB South County Jail","4434 Calle Real, Santa Barbara, CA 93110","Default",,0,0,false,""
483558573,"0066160206_2026-02-09 17:23:11.354911_EDGE","2026-02-09 09:23:09.289 -0800","2026-02-09 09:23:36.882 -0800",0.47,0,0.47,"2026-02-09 17:23:09.289 -0800",0,0,0,,,,,"0066-16-02-06",,"0013A200420EFCE1","SWH01502100203","Webasto DX",,"5","SB South County Jail","4434 Calle Real, Santa Barbara, CA 93110","Default",,0,0,false,""
483558409,"0066060208_2026-02-09 17:19:05.425288_EDGE","2026-02-09 09:19:05.300 -0800","2026-02-09 17:46:17.837 -0800",507.22,121.57,385.65,"2026-02-09 17:19:05.300 -0800",5.557,3.187,0.691,,,117758,41489,"0066-06-02-08","FSE596145E","0013A20041B917A7","SWH01142000052","Webasto DX",,"SS-8 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","App",,2.278,2.278,false,""
483558270,"0066030308_2026-02-09 17:13:54.487482_EDGE","2026-02-09 09:13:52.207 -0800","2026-02-09 11:56:45.881 -0800",162.9,162.82,0.08,"2026-02-09 19:13:52.207 -0800",14.857,5.846,5.702,,,83346,40812,"0066-03-03-08","FSE596420E","0013A200419B586B","SBE02511870666","Webasto DX",,"22","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,6.537,6.537,false,""
483558179,"0066040221_2026-02-09 17:10:05.013590_EDGE","2026-02-09 09:10:02.651 -0800","2026-02-10 09:08:30.569 -0800",1438.47,2.55,1435.92,"2026-02-09 17:10:02.651 -0800",0.099,3.317,0.005,,,,,"0066-04-02-21","FSE742973E","0013A20041B93047","SWH01162000377","Webasto DX",,"AD-8 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",0.043,0.043,false,""
